CV1	CV2	free energy (kJ/mol)
-1.6800000000000002	1.175	inf
-1.62	1.175	inf
-1.56	1.175	inf
-1.5	1.175	inf
-1.44	1.175	inf
-1.38	1.175	inf
-1.32	1.175	inf
-1.26	1.175	inf
-1.2000000000000002	1.175	inf
-1.14	1.175	inf
-1.08	1.175	inf
-1.02	1.175	inf
-0.96	1.175	inf
-0.9000000000000001	1.175	inf
-0.84	1.175	inf
-0.78	1.175	inf
-0.7200000000000001	1.175	inf
-0.6600000000000001	1.175	111.92655226590132
-0.6000000000000001	1.175	101.50938752723938
-0.54	1.175	94.68406884005582
-0.4800000000000001	1.175	91.45056706868928
-0.4200000000000001	1.175	91.80825144659258
-0.3600000000000001	1.175	95.74313795719372
-0.3000000000000001	1.175	101.94933818871196
-0.24000000000000007	1.175	95.76412070325283
-0.1800000000000001	1.175	90.48816913270282
-0.12000000000000012	1.175	67.37125331142504
-0.0600000000000001	1.175	57.31842786778381
-1.1102230246251563e-16	1.175	50.39223684139501
0.05999999999999989	1.175	46.660162662431055
0.11999999999999988	1.175	46.219023727345146
0.17999999999999988	1.175	48.28820448348003
0.23999999999999988	1.175	47.423213439119685
0.2999999999999999	1.175	46.134718932344846
0.3599999999999999	1.175	47.97954310471132
0.41999999999999993	1.175	52.12167606160121
0.4799999999999999	1.175	52.505906034550215
0.5399999999999998	1.175	52.125983368464894
0.5999999999999999	1.175	49.98417176012093
0.6599999999999999	1.175	49.153794430496056
0.72	1.175	49.52722347989318
0.7799999999999998	1.175	51.34609420403681
0.8399999999999999	1.175	52.1282091650944
0.8999999999999998	1.175	51.13930084567277
0.9599999999999999	1.175	49.70866628443317
1.0199999999999998	1.175	48.287162761694525
1.0799999999999998	1.175	46.31348864571519
1.14	1.175	45.39645148937159
1.1999999999999995	1.175	46.533730923564576
1.2599999999999998	1.175	48.42918582999822
1.3199999999999998	1.175	50.254128568457126
1.38	1.175	50.969003339305296
1.44	1.175	48.30146101874541
1.4999999999999998	1.175	45.64835375144356
1.5599999999999998	1.175	45.11335972851481
1.62	1.175	45.89265879017968
1.6799999999999995	1.175	46.9740562707926
1.7399999999999998	1.175	46.058500330711496
1.7999999999999998	1.175	44.30475302260835
1.86	1.175	43.86554892198468
1.92	1.175	43.08244214634075
1.98	1.175	41.63690307309007
2.04	1.175	39.4300469591476
2.1	1.175	37.49687429424005
2.16	1.175	36.778698156465296
2.22	1.175	37.223885615585935
2.28	1.175	37.516048440963935
2.34	1.175	38.17414495894664
2.4	1.175	40.09493307240315
2.46	1.175	42.816091678040245
2.52	1.175	47.11496926104049
2.58	1.175	52.61841711638152
2.64	1.175	58.82136477698871
2.7	1.175	67.31875237024092
2.76	1.175	75.5832246245275
2.82	1.175	81.04881503596067
2.88	1.175	88.67996370331238
2.94	1.175	103.56098405143791
3.0	1.175	inf
-3.0	1.1915	inf
-2.94	1.1915	inf
-2.88	1.1915	inf
-2.82	1.1915	inf
-2.76	1.1915	inf
-2.7	1.1915	inf
-2.64	1.1915	inf
-2.58	1.1915	inf
-2.52	1.1915	inf
-2.46	1.1915	inf
-2.4	1.1915	inf
-2.34	1.1915	inf
-2.28	1.1915	inf
-2.22	1.1915	inf
-2.16	1.1915	inf
-2.1	1.1915	inf
-2.04	1.1915	inf
-1.98	1.1915	inf
-1.92	1.1915	inf
-1.86	1.1915	inf
-1.8	1.1915	inf
-1.74	1.1915	inf
-1.6800000000000002	1.1915	inf
-1.62	1.1915	inf
-1.56	1.1915	inf
-1.5	1.1915	inf
-1.44	1.1915	inf
-1.38	1.1915	inf
-1.32	1.1915	inf
-1.26	1.1915	inf
-1.2000000000000002	1.1915	inf
-1.14	1.1915	inf
-1.08	1.1915	inf
-1.02	1.1915	inf
-0.96	1.1915	inf
-0.9000000000000001	1.1915	inf
-0.84	1.1915	inf
-0.78	1.1915	inf
-0.7200000000000001	1.1915	inf
-0.6600000000000001	1.1915	113.8913677481386
-0.6000000000000001	1.1915	103.47420300947668
-0.54	1.1915	96.64888353652375
-0.4800000000000001	1.1915	93.41536566462376
-0.4200000000000001	1.1915	93.77270415981565
-0.3600000000000001	1.1915	97.69981308531204
-0.3000000000000001	1.1915	103.20642690053776
-0.24000000000000007	1.1915	96.19542226317465
-0.1800000000000001	1.1915	90.91874953473
-0.12000000000000012	1.1915	72.53778710825348
-0.0600000000000001	1.1915	61.15299053822575
-1.1102230246251563e-16	1.1915	53.35692186571569
0.05999999999999989	1.1915	49.15230860468848
0.11999999999999988	1.1915	48.53475989866273
0.17999999999999988	1.1915	51.08061109441046
0.23999999999999988	1.1915	50.24633492253791
0.2999999999999999	1.1915	48.65285152207084
0.3599999999999999	1.1915	50.526321162678045
0.41999999999999993	1.1915	54.9547673907644
0.4799999999999999	1.1915	55.42908140355673
0.5399999999999998	1.1915	56.587605201220654
0.5999999999999999	1.1915	57.68015486204112
0.6599999999999999	1.1915	54.622620324824446
0.72	1.1915	53.45536490773689
0.7799999999999998	1.1915	54.914201208443664
0.8399999999999999	1.1915	55.01017524898221
0.8999999999999998	1.1915	53.864285100957375
0.9599999999999999	1.1915	52.335471622113246
1.0199999999999998	1.1915	50.8306902376767
1.0799999999999998	1.1915	48.706242871245536
1.14	1.1915	47.71763349363466
1.1999999999999995	1.1915	48.7230457299619
1.2599999999999998	1.1915	50.35283309460976
1.3199999999999998	1.1915	51.72561727072964
1.38	1.1915	52.36445157612202
1.44	1.1915	48.99878238701516
1.4999999999999998	1.1915	46.102848620266045
1.5599999999999998	1.1915	45.77206014430877
1.62	1.1915	46.985427755626475
1.6799999999999995	1.1915	48.38414155289745
1.7399999999999998	1.1915	46.99962811860948
1.7999999999999998	1.1915	44.89399205056203
1.86	1.1915	43.9682400926801
1.92	1.1915	42.60147863791839
1.98	1.1915	41.549026573999605
2.04	1.1915	39.4401902232518
2.1	1.1915	37.23865658331245
2.16	1.1915	36.21696477904791
2.22	1.1915	36.72477182735772
2.28	1.1915	37.29807653077806
2.34	1.1915	37.848778938569914
2.4	1.1915	39.42968894074106
2.46	1.1915	41.94644680095845
2.52	1.1915	46.043405595730874
2.58	1.1915	50.96099068906516
2.64	1.1915	56.68054119418486
2.7	1.1915	64.86238591489622
2.76	1.1915	72.87820300678858
2.82	1.1915	78.48498509838515
2.88	1.1915	86.24831503066181
2.94	1.1915	100.3332708621757
3.0	1.1915	113.0010690349624
-3.0	1.208	inf
-2.94	1.208	inf
-2.88	1.208	inf
-2.82	1.208	inf
-2.76	1.208	inf
-2.7	1.208	inf
-2.64	1.208	inf
-2.58	1.208	inf
-2.52	1.208	inf
-2.46	1.208	inf
-2.4	1.208	inf
-2.34	1.208	inf
-2.28	1.208	inf
-2.22	1.208	inf
-2.16	1.208	inf
-2.1	1.208	inf
-2.04	1.208	inf
-1.98	1.208	inf
-1.92	1.208	inf
-1.86	1.208	inf
-1.8	1.208	inf
-1.74	1.208	inf
-1.6800000000000002	1.208	inf
-1.62	1.208	inf
-1.56	1.208	inf
-1.5	1.208	inf
-1.44	1.208	inf
-1.38	1.208	inf
-1.32	1.208	inf
-1.26	1.208	inf
-1.2000000000000002	1.208	inf
-1.14	1.208	inf
-1.08	1.208	inf
-1.02	1.208	inf
-0.96	1.208	inf
-0.9000000000000001	1.208	inf
-0.84	1.208	inf
-0.78	1.208	inf
-0.7200000000000001	1.208	inf
-0.6600000000000001	1.208	116.12781670718292
-0.6000000000000001	1.208	105.71065196852096
-0.54	1.208	98.88533131795727
-0.4800000000000001	1.208	95.65178931683725
-0.4200000000000001	1.208	96.00860954552616
-0.3600000000000001	1.208	99.92397083096574
-0.3000000000000001	1.208	104.5218494707448
-0.24000000000000007	1.208	96.89820555557773
-0.1800000000000001	1.208	91.62094921191546
-0.12000000000000012	1.208	74.88964553594485
-0.0600000000000001	1.208	63.50785227321701
-1.1102230246251563e-16	1.208	55.711893310595705
0.05999999999999989	1.208	51.50742331845425
0.11999999999999988	1.208	50.89055166084994
0.17999999999999988	1.208	53.48646258920597
0.23999999999999988	1.208	52.92007862356904
0.2999999999999999	1.208	51.342183837688815
0.3599999999999999	1.208	53.23026155624045
0.41999999999999993	1.208	58.70642803105294
0.4799999999999999	1.208	68.55599217921232
0.5399999999999998	1.208	64.12094106316145
0.5999999999999999	1.208	62.11472015267729
0.6599999999999999	1.208	61.7217312445838
0.72	1.208	63.53562258390441
0.7799999999999998	1.208	67.13955211452442
0.8399999999999999	1.208	67.60531622177524
0.8999999999999998	1.208	64.22322890502903
0.9599999999999999	1.208	59.09633311665085
1.0199999999999998	1.208	54.91090024639208
1.0799999999999998	1.208	51.4976281859871
1.14	1.208	50.31448928640324
1.1999999999999995	1.208	51.16566537836268
1.2599999999999998	1.208	52.47757474156872
1.3199999999999998	1.208	53.350186032615134
1.38	1.208	53.81359020054118
1.44	1.208	49.75809996627012
1.4999999999999998	1.208	46.72033466494603
1.5599999999999998	1.208	46.57852846175608
1.62	1.208	48.226156109122805
1.6799999999999995	1.208	49.865011150280736
1.7399999999999998	1.208	48.006832442473005
1.7999999999999998	1.208	45.618208419902416
1.86	1.208	43.92711189158874
1.92	1.208	41.97730545576092
1.98	1.208	41.38616435929431
2.04	1.208	39.61466873164167
2.1	1.208	37.13468275988976
2.16	1.208	35.82586570951148
2.22	1.208	36.378707063005194
2.28	1.208	37.215206660818495
2.34	1.208	37.61507002015959
2.4	1.208	38.77504127952256
2.46	1.208	41.04519659139921
2.52	1.208	44.9146907399196
2.58	1.208	49.32793081725045
2.64	1.208	54.701899905655154
2.7	1.208	62.559737334615214
2.76	1.208	70.1685449660248
2.82	1.208	76.0340843168555
2.88	1.208	84.04171944881314
2.94	1.208	97.72714284836128
3.0	1.208	109.9826449154131
-3.0	1.2245	inf
-2.94	1.2245	inf
-2.88	1.2245	inf
-2.82	1.2245	inf
-2.76	1.2245	inf
-2.7	1.2245	inf
-2.64	1.2245	inf
-2.58	1.2245	inf
-2.52	1.2245	inf
-2.46	1.2245	inf
-2.4	1.2245	inf
-2.34	1.2245	inf
-2.28	1.2245	inf
-2.22	1.2245	inf
-2.16	1.2245	inf
-2.1	1.2245	inf
-2.04	1.2245	inf
-1.98	1.2245	inf
-1.92	1.2245	inf
-1.86	1.2245	inf
-1.8	1.2245	inf
-1.74	1.2245	inf
-1.6800000000000002	1.2245	inf
-1.62	1.2245	inf
-1.56	1.2245	inf
-1.5	1.2245	inf
-1.44	1.2245	inf
-1.38	1.2245	inf
-1.32	1.2245	inf
-1.26	1.2245	inf
-1.2000000000000002	1.2245	inf
-1.14	1.2245	inf
-1.08	1.2245	inf
-1.02	1.2245	inf
-0.96	1.2245	inf
-0.9000000000000001	1.2245	inf
-0.84	1.2245	inf
-0.78	1.2245	inf
-0.7200000000000001	1.2245	inf
-0.6600000000000001	1.2245	118.6358991430342
-0.6000000000000001	1.2245	108.21873440437226
-0.54	1.2245	101.39341198895622
-0.4800000000000001	1.2245	98.15983382650707
-0.4200000000000001	1.2245	98.51587756446746
-0.3600000000000001	1.2245	102.41348649563535
-0.3000000000000001	1.2245	105.92004161591164
-0.24000000000000007	1.2245	97.87249921497282
-0.1800000000000001	1.2245	92.5947706105396
-0.12000000000000012	1.2245	77.5100836466799
-0.0600000000000001	1.2245	66.13367994959776
-1.1102230246251563e-16	1.2245	58.337402203115694
0.05999999999999989	1.2245	54.132017284577344
0.11999999999999988	1.2245	53.51625288615252
0.17999999999999988	1.2245	56.486808418069195
0.23999999999999988	1.2245	63.03520064892852
0.2999999999999999	1.2245	77.78952243480602
0.3599999999999999	1.2245	75.34272641503918
0.41999999999999993	1.2245	75.38404559701864
0.4799999999999999	1.2245	71.67882855199741
0.5399999999999998	1.2245	67.13345958304748
0.5999999999999999	1.2245	65.97785562492005
0.6599999999999999	1.2245	67.53849000290788
0.72	1.2245	69.63170712403468
0.7799999999999998	1.2245	70.87297287377602
0.8399999999999999	1.2245	70.49229387998389
0.8999999999999998	1.2245	71.23901712959604
0.9599999999999999	1.2245	68.68427134853029
1.0199999999999998	1.2245	66.68103569995068
1.0799999999999998	1.2245	62.00428132891768
1.14	1.2245	57.09670193567087
1.1999999999999995	1.2245	54.9441634002425
1.2599999999999998	1.2245	54.74547118236817
1.3199999999999998	1.2245	54.96100614245898
1.38	1.2245	55.26510199185399
1.44	1.2245	50.65015479954332
1.4999999999999998	1.2245	47.54295033652362
1.5599999999999998	1.2245	47.560828005601
1.62	1.2245	49.66381573933686
1.6799999999999995	1.2245	51.597398384357504
1.7399999999999998	1.2245	49.174155384360326
1.7999999999999998	1.2245	46.45660478797665
1.86	1.2245	43.751510504926365
1.92	1.2245	41.36824903108008
1.98	1.2245	41.1927361859375
2.04	1.2245	39.95972074882848
2.1	1.2245	37.200572034566015
2.16	1.2245	35.633070739976155
2.22	1.2245	36.208963714311146
2.28	1.2245	37.25167676006972
2.34	1.2245	37.4353998628313
2.4	1.2245	38.14082678383928
2.46	1.2245	40.17860255851386
2.52	1.2245	43.81138168995204
2.58	1.2245	47.77324084201033
2.64	1.2245	52.87025658368983
2.7	1.2245	60.4276374114406
2.76	1.2245	67.79300349774617
2.82	1.2245	73.85272824957774
2.88	1.2245	82.02084705414131
2.94	1.2245	95.37929023996557
3.0	1.2245	107.23585427267082
-3.0	1.241	inf
-2.94	1.241	inf
-2.88	1.241	inf
-2.82	1.241	inf
-2.76	1.241	inf
-2.7	1.241	inf
-2.64	1.241	inf
-2.58	1.241	inf
-2.52	1.241	inf
-2.46	1.241	inf
-2.4	1.241	inf
-2.34	1.241	inf
-2.28	1.241	inf
-2.22	1.241	inf
-2.16	1.241	inf
-2.1	1.241	inf
-2.04	1.241	inf
-1.98	1.241	inf
-1.92	1.241	inf
-1.86	1.241	inf
-1.8	1.241	inf
-1.74	1.241	inf
-1.6800000000000002	1.241	inf
-1.62	1.241	inf
-1.56	1.241	inf
-1.5	1.241	inf
-1.44	1.241	inf
-1.38	1.241	inf
-1.32	1.241	inf
-1.26	1.241	inf
-1.2000000000000002	1.241	inf
-1.14	1.241	inf
-1.08	1.241	inf
-1.02	1.241	inf
-0.96	1.241	inf
-0.9000000000000001	1.241	inf
-0.84	1.241	inf
-0.78	1.241	inf
-0.7200000000000001	1.241	inf
-0.6600000000000001	1.241	121.41561505569254
-0.6000000000000001	1.241	110.9984503170306
-0.54	1.241	104.17312525668046
-0.4800000000000001	1.241	100.93949290130386
-0.4200000000000001	1.241	101.2943734302162
-0.3600000000000001	1.241	105.16515947053324
-0.3000000000000001	1.241	107.44445671505954
-0.24000000000000007	1.241	99.1183264804375
-0.1800000000000001	1.241	93.84021575525209
-0.12000000000000012	1.241	91.90959394199344
-0.0600000000000001	1.241	85.50847136446873
-1.1102230246251563e-16	1.241	76.81177188456246
0.05999999999999989	1.241	71.02744087964297
0.11999999999999988	1.241	68.44206205056992
0.17999999999999988	1.241	69.26027654657516
0.23999999999999988	1.241	73.55916749331021
0.2999999999999999	1.241	77.02560040967165
0.3599999999999999	1.241	74.35171018571958
0.41999999999999993	1.241	74.69855386013751
0.4799999999999999	1.241	73.77498009250495
0.5399999999999998	1.241	69.49035436131574
0.5999999999999999	1.241	68.45403891989602
0.6599999999999999	1.241	70.90812479121757
0.72	1.241	74.68680085405921
0.7799999999999998	1.241	73.91846220884062
0.8399999999999999	1.241	72.96626812245358
0.8999999999999998	1.241	73.65665220474871
0.9599999999999999	1.241	71.03044997140852
1.0199999999999998	1.241	69.64320431825448
1.0799999999999998	1.241	68.34146282188283
1.14	1.241	62.21726353942583
1.1999999999999995	1.241	58.66959503603831
1.2599999999999998	1.241	57.2163201859605
1.3199999999999998	1.241	56.86884725502614
1.38	1.241	57.002427971662286
1.44	1.241	51.745610862520415
1.4999999999999998	1.241	48.59330405209406
1.5599999999999998	1.241	48.73078614219571
1.62	1.241	51.19612202213701
1.6799999999999995	1.241	53.2277573093338
1.7399999999999998	1.241	50.47912958845108
1.7999999999999998	1.241	47.337473783832955
1.86	1.241	43.53273967467037
1.92	1.241	40.88964580303632
1.98	1.241	41.02924404131999
2.04	1.241	40.46863987723021
2.1	1.241	37.44951745701224
2.16	1.241	35.658179684481176
2.22	1.241	36.23334817677844
2.28	1.241	37.39372000325897
2.34	1.241	37.284834725286665
2.4	1.241	37.56049923846496
2.46	1.241	39.408125696861674
2.52	1.241	42.790188849558994
2.58	1.241	46.33816106581983
2.64	1.241	51.21703839359366
2.7	1.241	58.50780850241087
2.76	1.241	65.60433385828871
2.82	1.241	71.8031379470545
2.88	1.241	80.13162638133886
2.94	1.241	93.28529194990638
3.0	1.241	104.76069710673548
-3.0	1.2575	inf
-2.94	1.2575	inf
-2.88	1.2575	inf
-2.82	1.2575	inf
-2.76	1.2575	inf
-2.7	1.2575	inf
-2.64	1.2575	inf
-2.58	1.2575	inf
-2.52	1.2575	inf
-2.46	1.2575	inf
-2.4	1.2575	inf
-2.34	1.2575	inf
-2.28	1.2575	inf
-2.22	1.2575	inf
-2.16	1.2575	inf
-2.1	1.2575	inf
-2.04	1.2575	inf
-1.98	1.2575	inf
-1.92	1.2575	inf
-1.86	1.2575	inf
-1.8	1.2575	inf
-1.74	1.2575	inf
-1.6800000000000002	1.2575	inf
-1.62	1.2575	inf
-1.56	1.2575	inf
-1.5	1.2575	inf
-1.44	1.2575	inf
-1.38	1.2575	inf
-1.32	1.2575	inf
-1.26	1.2575	inf
-1.2000000000000002	1.2575	inf
-1.14	1.2575	inf
-1.08	1.2575	inf
-1.02	1.2575	inf
-0.96	1.2575	inf
-0.9000000000000001	1.2575	inf
-0.84	1.2575	inf
-0.78	1.2575	inf
-0.7200000000000001	1.2575	inf
-0.6600000000000001	1.2575	inf
-0.6000000000000001	1.2575	inf
-0.54	1.2575	137.78492122258348
-0.4800000000000001	1.2575	126.89979119879423
-0.4200000000000001	1.2575	119.60650880220504
-0.3600000000000001	1.2575	115.69508965450748
-0.3000000000000001	1.2575	109.31578902899204
-0.24000000000000007	1.2575	100.63570620917832
-0.1800000000000001	1.2575	95.35728632177779
-0.12000000000000012	1.2575	93.35493450166241
-0.0600000000000001	1.2575	86.20535976917358
-1.1102230246251563e-16	1.2575	77.38143280048308
0.05999999999999989	1.2575	71.51685825247144
0.11999999999999988	1.2575	68.8894002345462
0.17999999999999988	1.2575	69.68983443816437
0.23999999999999988	1.2575	73.96169375149331
0.2999999999999999	1.2575	76.4607766165794
0.3599999999999999	1.2575	73.63048066249848
0.41999999999999993	1.2575	74.06416211083342
0.4799999999999999	1.2575	75.61723365918665
0.5399999999999998	1.2575	72.09962213464702
0.5999999999999999	1.2575	71.07421163106018
0.6599999999999999	1.2575	73.62682390008197
0.72	1.2575	78.88762290239417
0.7799999999999998	1.2575	77.1736828858758
0.8399999999999999	1.2575	75.73852195454668
0.8999999999999998	1.2575	76.74345165641508
0.9599999999999999	1.2575	74.97100100560368
1.0199999999999998	1.2575	73.93743192244787
1.0799999999999998	1.2575	75.74744369822157
1.14	1.2575	71.81905279860413
1.1999999999999995	1.2575	65.15725025264977
1.2599999999999998	1.2575	60.41667250998271
1.3199999999999998	1.2575	58.9408783893416
1.38	1.2575	58.65396986116082
1.44	1.2575	53.08505911166784
1.4999999999999998	1.2575	49.901865431750586
1.5599999999999998	1.2575	50.12064727369125
1.62	1.2575	52.90735324251625
1.6799999999999995	1.2575	55.10880838751569
1.7399999999999998	1.2575	52.02548592248287
1.7999999999999998	1.2575	48.17891256967025
1.86	1.2575	43.38663024089541
1.92	1.2575	40.60844425429636
1.98	1.2575	40.96130787698257
2.04	1.2575	41.12321657400228
2.1	1.2575	37.89114734577508
2.16	1.2575	35.91345914074097
2.22	1.2575	36.46287981332489
2.28	1.2575	37.63180910928846
2.34	1.2575	37.16290340396292
2.4	1.2575	37.07689813193016
2.46	1.2575	38.774494074456605
2.52	1.2575	41.877965594775866
2.58	1.2575	45.039945597644085
2.64	1.2575	49.73444854057964
2.7	1.2575	56.7559492235436
2.76	1.2575	63.56518186931123
2.82	1.2575	69.77325611557274
2.88	1.2575	77.94494759077568
2.94	1.2575	89.8425823202792
3.0	1.2575	102.5571734176072
-3.0	1.274	inf
-2.94	1.274	inf
-2.88	1.274	inf
-2.82	1.274	inf
-2.76	1.274	inf
-2.7	1.274	inf
-2.64	1.274	inf
-2.58	1.274	inf
-2.52	1.274	inf
-2.46	1.274	inf
-2.4	1.274	inf
-2.34	1.274	inf
-2.28	1.274	inf
-2.22	1.274	inf
-2.16	1.274	inf
-2.1	1.274	inf
-2.04	1.274	inf
-1.98	1.274	inf
-1.92	1.274	inf
-1.86	1.274	inf
-1.8	1.274	inf
-1.74	1.274	inf
-1.6800000000000002	1.274	inf
-1.62	1.274	inf
-1.56	1.274	inf
-1.5	1.274	inf
-1.44	1.274	inf
-1.38	1.274	inf
-1.32	1.274	inf
-1.26	1.274	inf
-1.2000000000000002	1.274	inf
-1.14	1.274	inf
-1.08	1.274	inf
-1.02	1.274	inf
-0.96	1.274	inf
-0.9000000000000001	1.274	inf
-0.84	1.274	inf
-0.78	1.274	inf
-0.7200000000000001	1.274	inf
-0.6600000000000001	1.274	inf
-0.6000000000000001	1.274	inf
-0.54	1.274	140.0987445659304
-0.4800000000000001	1.274	129.21361454214116
-0.4200000000000001	1.274	121.92033214555192
-0.3600000000000001	1.274	117.9621596276734
-0.3000000000000001	1.274	111.13996299454752
-0.24000000000000007	1.274	102.42465370079952
-0.1800000000000001	1.274	97.14598369708264
-0.12000000000000012	1.274	95.05231727385367
-0.0600000000000001	1.274	87.1509600841238
-1.1102230246251563e-16	1.274	78.20714386817896
0.05999999999999989	1.274	72.26871151148983
0.11999999999999988	1.274	69.60428060656469
0.17999999999999988	1.274	70.38939639254215
0.23999999999999988	1.274	74.62377873667685
0.2999999999999999	1.274	76.11530157914598
0.3599999999999999	1.274	73.1804611834003
0.41999999999999993	1.274	73.64576454622156
0.4799999999999999	1.274	77.70291553624278
0.5399999999999998	1.274	85.351914153464
0.5999999999999999	1.274	104.49592440485944
0.6599999999999999	1.274	93.14443295282312
0.72	1.274	85.38478912798682
0.7799999999999998	1.274	81.21644363450108
0.8399999999999999	1.274	80.59297307956547
0.8999999999999998	1.274	81.12674749605416
0.9599999999999999	1.274	77.55808691759502
1.0199999999999998	1.274	76.44192859906559
1.0799999999999998	1.274	78.81173316995942
